id,wav_path,duration_seconds,reference_word_count,prediction_word_count,word_edits,char_edits,wer,cer,bucket_flags,reference,prediction
sample_00007164,dataset/extracted_wavs/sample_00007164.wav,7.681,19,19,1,1,0.052632,0.009434,code_switched_reference,اللي يتفرج sur instagram ماكانش يري اللي هو il s'identifie للعبد هذاكا بعيد شوية علي la réalité des choses,اللي يتفرج sur instagram ماكانش يرا اللي هو il s'identifie للعبد هذاكا بعيد شوية علي la réalité des choses
sample_00000005,dataset/extracted_wavs/sample_00000005.wav,1.709,3,2,3,3,1.000000,0.187500,arabic_only_reference|short_clip,يصنع ال الاسطورة,يصنعوا الاصطورة
sample_00002256,dataset/extracted_wavs/sample_00002256.wav,3.330,7,7,2,4,0.285714,0.129032,arabic_only_reference,خرج الكتاب و وبكل صراحة عملت جو,خرج الكتاب و وكل سرح عملت جو
sample_00007725,dataset/extracted_wavs/sample_00007725.wav,4.098,6,5,5,10,0.833333,0.333333,code_switched_reference,mais يقول ا الدين افيون الشعوب,ما يقول الدي اثنون الشعون
sample_00012072,dataset/extracted_wavs/sample_00012072.wav,3.680,7,10,6,13,0.857143,0.317073,code_switched_reference,ا نقري architecture ا créateur de contenu,ا نقري architecture ا ا c'est à deux deux contenus
sample_00019433,dataset/extracted_wavs/sample_00019433.wav,3.133,9,10,5,5,0.555556,0.125000,arabic_only_reference,و في نهار وليلة تقولش عليه لبسو جن اللطف,و في نهار و ليلة تقولش عليه لبس وجن لطف
sample_00007485,dataset/extracted_wavs/sample_00007485.wav,2.420,5,5,4,20,0.800000,0.571429,code_switched_reference|short_clip,le directeur marché entreprise يخرج,وديها تتوما شنيا entreprise يفرش
sample_00019716,dataset/extracted_wavs/sample_00019716.wav,7.777,20,19,4,11,0.200000,0.101852,code_switched_reference,donc فال période de révision حطيتهم هكا فوق ال bureau انا فما partie من période de révision قريتها مع صاحبتي,donc فال période de révision حطيتهم هكا فوق البيرو انا فما partie من période de révision قليتهم مع صاحب
sample_00012899,dataset/extracted_wavs/sample_00012899.wav,5.856,15,15,3,6,0.200000,0.074074,code_switched_reference,معناها موش ا forcément صحاح ينجم يكونوا juste اقل بشوية ينجموا يكونوا بعد ا بشوية,معناها موش ا forcément صحاح ينجموا يكونوا juste اقل بالشوية ينجموا يكونوا بعد ا بالشوية
sample_00018227,dataset/extracted_wavs/sample_00018227.wav,6.800,21,21,4,9,0.190476,0.081081,code_switched_reference,تشكي بمؤسسة ولا تمشي تشكي حتي بالدولة pour racisme parce que la race n'existe pas d'ailleur في تونس و في المغرب,تشكي مؤسسة ولا تمشي تشكي حتي بالدولة pour racisme puisque la race n'existe pas et d'ailleur في تونس و في المغرب
sample_00012907,dataset/extracted_wavs/sample_00012907.wav,10.443,23,25,6,10,0.260870,0.080645,code_switched_reference|long_clip,génération y هوما لي مولودين بعد الف وتسعمية وخمسة وسبعين حتي لعام الفين كيما قلت لكم ينجموا يكونوا اقل بشوية ولا اكثر بشوية,ال génération y هوما لي مولودين بعد الف وتسعة مية وخمسة وسبعين حتي العام الفين كيما قلت لكم ينجموا يكونوا اقل بالشوية ولا اكثر بالشوية
sample_00009422,dataset/extracted_wavs/sample_00009422.wav,3.640,8,7,6,21,0.750000,0.538462,code_switched_reference,ا ومع برشا des séances مع الطبيب النفسي,ا ومع مجرد science ا في تونسي
sample_00015103,dataset/extracted_wavs/sample_00015103.wav,2.317,6,6,6,20,1.000000,0.606061,arabic_only_reference|short_clip,بشير التركي هو البرادعي متاع تونس,يا شغل الكل هو الدارانة التعلمس
sample_00010066,dataset/extracted_wavs/sample_00010066.wav,4.562,11,10,3,4,0.272727,0.076923,arabic_only_reference,ولات قرار انني مش نعمل كيما عمل هاكا الشاب اللي شفته,ولات قرار انني مش نعمل كيما عملها كالشاب اللي شفته
sample_00014480,dataset/extracted_wavs/sample_00014480.wav,3.641,7,9,6,10,0.857143,0.263158,arabic_only_reference,قالهم لا اي معانا للعراق اتاو انعاونوك,قال لهم لا اي معانا العراف او تون عونوك
sample_00005861,dataset/extracted_wavs/sample_00005861.wav,9.201,21,28,26,100,1.238095,0.800000,code_switched_reference|repeated_token_hallucination,et les rapports متاعنا en tout cas تكلموا علي رواحهم ومن غاديكا عاونونا بش عملنا لل l'édition الثانية امبعد l'édition الثانية,et il est à temps et un peu un peu un peu اخر من رجال ا معناها بش نقولوا لنا les deux centaines d'années ثلاثième de centaine d'années
sample_00020159,dataset/extracted_wavs/sample_00020159.wav,5.625,18,17,4,7,0.222222,0.074468,code_switched_reference,و ساعات لحقيقة موش نص الليل نكمل ساعات نضربها لماضيساعتين كي نلقي روحي ما كملتش ال goals متاعي,و ساعات لحقيقي موش نصليل نكمل ساعات نضربها لمساعتين كي نلقي روحي ما كملتش ال goals متاعي
sample_00010754,dataset/extracted_wavs/sample_00010754.wav,5.068,11,10,4,5,0.363636,0.076923,arabic_only_reference,خدمنا بالثقة ا سمعتنا باهية اسمنا باهي عرسنا لصغيراتنا فيه البركة,خدمنا بالثاقع اسمعاتنا باهية اسمنا باهي تعرسنا لصغيراتنا فيه البركة
sample_00010117,dataset/extracted_wavs/sample_00010117.wav,5.717,14,14,5,6,0.357143,0.092308,arabic_only_reference,خرطفته في يديا وقعدت ن ن ان انجيب النوم جاء النوم بسرعة ورقد غارق,خارطفته في دايا وقعدت ن ن ن انجيب النوم جا النوم بسرع ورقد غارق
sample_00018639,dataset/extracted_wavs/sample_00018639.wav,1.804,5,5,1,1,0.200000,0.030303,arabic_only_reference|short_clip,يتعدي علي شفايفنا بالواحد بالواحد,يتعد علي شفايفنا بالواحد بالواحد
sample_00003495,dataset/extracted_wavs/sample_00003495.wav,1.609,7,8,5,10,0.714286,0.285714,arabic_only_reference|short_clip,ما دام قلت ما تعرفهمش معناها تعرفهم,ماذايا ما قلت ما تعرفش اش معناها تعرف
sample_00014088,dataset/extracted_wavs/sample_00014088.wav,2.199,7,7,0,0,0.000000,0.000000,code_switched_reference|short_clip,alors le tour du monde كيما تشوفوا,alors le tour du monde كيما تشوفوا
sample_00019826,dataset/extracted_wavs/sample_00019826.wav,11.522,23,25,13,39,0.565217,0.354545,code_switched_reference|long_clip|high_cer_moderate_wer,مبعد حكاية عدم التمكن من اللغة و كل فما لقاو فما صعوبة مهاجرين جنوب الصحراء في علاقة بال بال مثلا l'accès à la,و بعد الحكاية العادة متا مكهم اللغة و كل فما قاب فما صعوبة هوما المهاجرين مجانون بالصحرا في علاقة بال مثلا l'accès à la santé
sample_00004914,dataset/extracted_wavs/sample_00004914.wav,4.400,8,7,4,27,0.500000,0.465517,code_switched_reference|high_cer_moderate_wer,يتعلموا في الاسعافات الاولية septième année huitième année,يتعلموا في الاسعافات الاولية ستين ونين وثمانين
sample_00015814,dataset/extracted_wavs/sample_00015814.wav,4.688,12,14,3,5,0.250000,0.086207,arabic_only_reference,كتقول قطع اخيب نصيحة اخيب نصيحة بالنسبة ليك انتي كهو و الا,كي تقول قطع اخيب نصيحة اخيب ما نصيحة بالنسبة ليك انتي كهو و الا
sample_00003594,dataset/extracted_wavs/sample_00003594.wav,3.129,8,8,2,2,0.250000,0.044444,code_switched_reference,وكل مرة تلقي challenge تحاول تفوته وتتعلم منه,وكل مرة تلقي challenge تحاول تفوته تتعلم من
sample_00015667,dataset/extracted_wavs/sample_00015667.wav,7.095,18,18,0,0,0.000000,0.000000,code_switched_reference,ما تعرفوش عليها بالحق ما تعرفوش عليها حاولوا le maximum تفهموا حاجات و تعرفوا حاجات حاولوا le maximum,ما تعرفوش عليها بالحق ما تعرفوش عليها حاولوا le maximum تفهموا حاجات و تعرفوا حاجات حاولوا le maximum
sample_00000622,dataset/extracted_wavs/sample_00000622.wav,2.209,7,6,3,6,0.428571,0.136364,code_switched_reference|short_clip,نقول ديما لي l'impossible n'est pas tunisien,يقول ديما l'impossible n'est pas tunisienne
sample_00004165,dataset/extracted_wavs/sample_00004165.wav,1.191,3,3,0,0,0.000000,0.000000,arabic_only_reference|short_clip,طورت من نفسها,طورت من نفسها
sample_00020788,dataset/extracted_wavs/sample_00020788.wav,6.047,11,12,2,8,0.181818,0.140351,code_switched_reference,sometimes like يجيك معناها نهار ولا ساعة ولا وقت تقول نحب,sometimes like يشيك معناها نهار ولا ساعة ولا وقت تقول نحب معناها
sample_00017013,dataset/extracted_wavs/sample_00017013.wav,3.254,7,6,4,16,0.571429,0.390244,code_switched_reference|high_cer_moderate_wer,نساء صغار بش يتقبلوا ال femininity متاعهم,مثالة صغار بش يتقبلوا الفملينتي متاعها
sample_00012254,dataset/extracted_wavs/sample_00012254.wav,2.065,4,4,4,5,1.000000,0.156250,arabic_only_reference|short_clip,والمشيشي عطانا الموافقة المبدئية,والمشيش يعطانا موافقة المبداية
sample_00002448,dataset/extracted_wavs/sample_00002448.wav,3.439,3,3,1,1,0.333333,0.041667,arabic_only_reference,القراءة والكتابة والحساب,القراة والكتابة والحساب
sample_00013214,dataset/extracted_wavs/sample_00013214.wav,22.015,46,50,35,90,0.760870,0.342205,code_switched_reference|long_clip,اين اخ ا وهي قصيدة افريقي م ام شاعرة افريقية مال burkina faso ترجمتها واحدة تونسية هي معنتها مكتوب بالفرنساوية القصيدة اصلا ومترجمة بالعربي في في عرفان donc نقرا فيها اين اختي في الغابة الشراء تطوي الكيلومترات بعد الكيلومترات وتمشي حاملة علي ظهرها هاو رجعنا للحمل,اين اخ وهي قصيدة افريقيا ام شعرة افريقية مالبركينا façon ترجموا تها واحد من تونسية هي معنتها مكتوب الفرنسوية قصيدة اصنب وانترجمها بالعرب يفهموا في عرفان donc مقرا فيهم اين اخطي في المغابة الشجرة تدري ل kilomètres متاع بعدها ل kilomètres متاع و تمشي حاملة معناها ظهرها هرج علي الحمل
sample_00016137,dataset/extracted_wavs/sample_00016137.wav,12.000,21,24,6,10,0.285714,0.087719,code_switched_reference|long_clip,ولا حاسس بالتعب عرفت اكاللي you're just there living your life existing ماغير ما تحس بال burden هاذاكا and it felt,ولا حساس بالتعب عرفت اكال you're just there living your life و existing ما غير ما تحس بال burden هاذاكا and it felt so
sample_00015825,dataset/extracted_wavs/sample_00015825.wav,6.783,15,15,5,10,0.333333,0.135135,code_switched_reference,فما force هكا جاتني و قاتلي لازمك تعمل ال podcast هاذايا so maybe it's for,فما force هكا شايدني وقتلي لازمك تعمل ال podcast هاذيا so maybe it's for one
sample_00018331,dataset/extracted_wavs/sample_00018331.wav,9.407,34,29,10,20,0.294118,0.131579,code_switched_reference,و قالو لا يا ضامر مانيش خايف اما باللاهي تصور يجي ال train و يرحينا تحتو تي اقسم بالله العظيم ما ندفنو هنا و ما يشلق بينا حد ولا واحد نجيو علي بالو اصلا,و قالو لا يا ضامر مانيش خايث اما بالله تصور يجي تراو يرحينا تحتو تقسم بالله العظيم ما ندفنو وناولة يشلق بينا حد ولا واحد نجيو علي بالو اصلا
sample_00006854,dataset/extracted_wavs/sample_00006854.wav,2.051,4,5,3,10,0.750000,0.370370,code_switched_reference|short_clip,stabilité politique نوعا ما,stabilité politique nous on met
sample_00005966,dataset/extracted_wavs/sample_00005966.wav,1.775,7,6,3,11,0.428571,0.407407,code_switched_reference|short_clip|high_cer_moderate_wer,donc pour qu'il ا ا alors ا,donc يبوكي ال ا alors ا
sample_00017692,dataset/extracted_wavs/sample_00017692.wav,3.007,10,9,6,7,0.600000,0.155556,arabic_only_reference,قلي انا لي كنت نجي و نحضر معاكم مخذان فالخاطر,قالي انا كي كنت نجيو نحضر معاكم مخنام فالخط
sample_00020806,dataset/extracted_wavs/sample_00020806.wav,4.908,16,18,8,10,0.500000,0.121951,arabic_only_reference,و انا هزتني السرحة والبهتة و مانيش مصدقة ولا مستوعبة الشي لي قاعدة تحكي فيه هالمرا,و انا هزتني السرحة و البهتة و مانيش مصدقة و لاو مستوع بشي لي قاعدة تحكي فيها المراة
sample_00005950,dataset/extracted_wavs/sample_00005950.wav,5.076,13,11,7,19,0.538462,0.292308,code_switched_reference,قال لي tu vois tu m'as acheté une mappemonde ياخي وينه ال maghreb,قال لي tu vois tu m'achetais une map monde ياخيوينوا المغرب
sample_00002590,dataset/extracted_wavs/sample_00002590.wav,0.946,3,3,0,0,0.000000,0.000000,code_switched_reference|short_clip,j'ai laissé tomber,j'ai laissé tomber
sample_00008931,dataset/extracted_wavs/sample_00008931.wav,2.140,4,4,4,13,1.000000,0.481481,arabic_only_reference|short_clip,نتعداوا لاللي امبعدها عيشكم,البعتالي اللي انتبعه حيشك
sample_00006968,dataset/extracted_wavs/sample_00006968.wav,1.963,4,4,1,7,0.250000,0.350000,code_switched_reference|short_clip|high_cer_moderate_wer,تحب تحل cadenas تفضل,تحب تحل كرناه تفضل
sample_00003682,dataset/extracted_wavs/sample_00003682.wav,4.899,11,14,7,22,0.636364,0.309859,code_switched_reference,انا نتذكر مشيت حكيت في commission متاع الامم المتحدة متاع déforestation,انا نتذكر مشيت حكيت في commission متاع الامفل متاع خدا قاعدة في ال récitation
sample_00012916,dataset/extracted_wavs/sample_00012916.wav,5.611,12,12,2,7,0.166667,0.137255,code_switched_reference,ال génération ه y هاذي كل شي ي ي يتحرك معاها بالوقت,ال génération هي قياراك هاذي كل شي ي ي يتحرك معاها بالوقت
sample_00002595,dataset/extracted_wavs/sample_00002595.wav,1.549,4,4,0,0,0.000000,0.000000,code_switched_reference|short_clip,pourquoi j'ai laissé tomber,pourquoi j'ai laissé tomber
sample_00003190,dataset/extracted_wavs/sample_00003190.wav,5.886,10,9,6,9,0.600000,0.183673,arabic_only_reference,الحاجة هاذي لي مازالت في كرش امها زعما شنوا دينها,الحاجة هاذي مازال في كرشمها زعما ا شنوا ديينها
sample_00001478,dataset/extracted_wavs/sample_00001478.wav,2.737,10,9,4,9,0.400000,0.195652,code_switched_reference|short_clip,donc انا كي خذيت ال bac عمرت ورقتي عينيا مغمضة,donc انا كي خذيت الباك عمرت وارقت العينية مغمضة
sample_00013186,dataset/extracted_wavs/sample_00013186.wav,4.300,12,12,0,0,0.000000,0.000000,arabic_only_reference,الحاجة لي انحب نحكي لكم عليها هي شنوا لي خلاني دخلت للسياسة,الحاجة لي انحب نحكي لكم عليها هي شنوا لي خلاني دخلت للسياسة
sample_00018425,dataset/extracted_wavs/sample_00018425.wav,2.192,6,6,2,5,0.333333,0.178571,arabic_only_reference|short_clip,و وفرلهم كل حاجة ما يلقاوهاش,و يفرنو كل حاجة ما يلقوهاش
sample_00015885,dataset/extracted_wavs/sample_00015885.wav,2.202,8,6,6,12,0.750000,0.292683,code_switched_reference|short_clip,feathers الفيلم لي باش نحكي عليه اليوم هو,feathers اليوم بش نحكي علي الفيلم
sample_00012338,dataset/extracted_wavs/sample_00012338.wav,9.196,16,16,1,1,0.062500,0.009709,arabic_only_reference,في المجتمع المدني اخترنا باش نخدموا علي اشياء قريبة شوية للسياسة هي مراقبة الانتخابات والمسار الانتخابي,في المجتمع المدني اخترنا بش نخدموا علي اشياء قريبة شوية للسياسة هي مراقبة الانتخابات والمسار الانتخابي
sample_00005734,dataset/extracted_wavs/sample_00005734.wav,2.378,6,5,3,6,0.500000,0.193548,arabic_only_reference|short_clip,ودرت موشم في ظهري تصويرة جميلات,ودرت ومشرت ظاهري تصويرة جميلات
sample_00012783,dataset/extracted_wavs/sample_00012783.wav,12.340,26,27,3,4,0.115385,0.027778,arabic_only_reference|long_clip,يعني شنوا معناها اذا كان النسوية تحكي علي ضحايا من الطرفين معناها ا من غير ما تحط الاطار التاريخي والسياسي لموقع الضحايا هذوما ا واسباب المقاومة,يعني شنوا معناها اذا كان النسوية تحكي علي ضحايا من ا الطرفين معناها ا من غير ما تحط الاطار التاريخي والسياسي لموقع الضحاية هذوما ا والسباب المقاومة
sample_00000114,dataset/extracted_wavs/sample_00000114.wav,4.992,9,12,10,16,1.111111,0.390244,arabic_only_reference|repeated_token_hallucination,تي فازة هكا ما ونا نسمع فيها تعمل اهاهاها,تفازة هكا ما انو ننصع فيها دروع اه اه اه اه اه
sample_00005629,dataset/extracted_wavs/sample_00005629.wav,3.175,10,10,3,5,0.300000,0.100000,arabic_only_reference,في العادة الراجل تحكم فيه مبادئه انا يحكم فيا قلبي,في العادة الراجل تحكم فيه مباتك انا يحكم فيها قدبي
sample_00004397,dataset/extracted_wavs/sample_00004397.wav,1.630,3,3,0,0,0.000000,0.000000,code_switched_reference|short_clip,arrêtez d'être passif,arrêtez d'être passif
sample_00001637,dataset/extracted_wavs/sample_00001637.wav,5.351,25,22,5,10,0.200000,0.092593,code_switched_reference,و je me suis dit de toutes les manières في الشارع في اي بلاصة نمشي لها في داري في مخي il se passe des choses,وجما suédie de toutes les manières في الشارع في اي بلاصة نمشي لها في داري في مخي il se passe des choses
sample_00015673,dataset/extracted_wavs/sample_00015673.wav,3.735,7,6,3,9,0.428571,0.243243,code_switched_reference,شسمو rang ما كنت نستخايلو جملا معناها,شسموه rang ما كنت نستخيلو جملا
sample_00012995,dataset/extracted_wavs/sample_00012995.wav,2.692,9,9,0,0,0.000000,0.000000,code_switched_reference|short_clip,قريت ا pendant des années في ال publique surtout,قريت ا pendant des années في ال publique surtout
sample_00011918,dataset/extracted_wavs/sample_00011918.wav,3.515,9,9,3,5,0.333333,0.108696,arabic_only_reference,كيفاش ممكن معنتها اللي انت تخرج من الحالة هذيا,كيفاش ممكن معنتها انني كانت تخرج من حالة هذيا
sample_00018294,dataset/extracted_wavs/sample_00018294.wav,8.297,25,25,6,13,0.240000,0.104839,code_switched_reference,و معاهم زادا نقراو math و physique و هي معناها حاجة حبيتها عاللخر خاطر نقراو برشا حاجات و حتي ال rythme متع القراية كان صعيب,و معاهم زادا نقراوا math و physique و و هي معناها حاجة حبيتها عاللخر خاطر نقراوا برشا حاجات و حتي لغيت متع القراية كانت صعيب
sample_00016674,dataset/extracted_wavs/sample_00016674.wav,6.426,13,15,5,16,0.384615,0.222222,code_switched_reference,donc بالرسمي عندهم genre ال poubelle عاملينها هكا كبيرة و كلها مقسمة des,donc براسنة عندهم genre ال poubelle عاملين هكا كبيرة و كلها مقص ما des cales
sample_00005621,dataset/extracted_wavs/sample_00005621.wav,2.906,4,4,2,4,0.500000,0.173913,arabic_only_reference|short_clip,تحيا جميلات تحيا جميلات,تاحية جميلات تاحية جميلات
sample_00001838,dataset/extracted_wavs/sample_00001838.wav,4.320,14,13,5,15,0.357143,0.187500,code_switched_reference,ا premier trimestre ا deuxième an ا première année في ال lycée premier trimestre,ا première trimestre ا زيما انا première année في ال lycée première trimestre
sample_00001492,dataset/extracted_wavs/sample_00001492.wav,2.261,8,8,2,3,0.250000,0.068182,code_switched_reference|short_clip,j'ai dû يمكن regarder cinq films deux séries,j'ai dû يمكن regarder cinq films de série
sample_00000858,dataset/extracted_wavs/sample_00000858.wav,4.611,9,11,3,3,0.333333,0.050847,code_switched_reference,donc هذيكا التصويرة و وال وال la composition calligraphique,donc هذيكا التصويرة و و وال و ال la composition calligraphique
sample_00005493,dataset/extracted_wavs/sample_00005493.wav,7.541,17,18,3,6,0.176471,0.059406,arabic_only_reference,وله في الحقيقة مميزات عديدة وهو ينتمي لهذه الهوية الفلسطينية الجماعية اللي نتحدث عنها هذه الهوية التي,وله هو في الحقيقة مميزات عديدة وهو ينتمي لهذه الهوية الفلسطينية الجمعية لي نتحدث عنها هذه الهوية التي
sample_00004014,dataset/extracted_wavs/sample_00004014.wav,2.511,6,6,2,4,0.333333,0.114286,arabic_only_reference|short_clip,في تونس الامن والامان والفرح الدائم,في تونس الامل والامان والفرح التالي
sample_00001568,dataset/extracted_wavs/sample_00001568.wav,1.832,7,6,3,6,0.428571,0.166667,arabic_only_reference|short_clip,بديت انحس روحي كي اك الورقة المبلولة,بش انحس روحك اك الورقة المبلولة
sample_00006559,dataset/extracted_wavs/sample_00006559.wav,12.251,32,31,4,6,0.125000,0.041667,code_switched_reference|long_clip,كي اسست carthage ا عليسة الحاجة لولة لي ماهيش معروفة بالكل في العالم واللي هي معناها ا ا ا معناها حاجة ا اب ا ا ا ا كبيرة ياسر لينا احنا كتوانسة,كي اسست carthage ا عليسة الحاجة لولة لي ماهيش معروفة بالكل في العالم واللي هي معناها ا ا ا معناها حاجة ام ا ا ا ا كبيرة ياسر لي نحنا كتوانسة
sample_00020724,dataset/extracted_wavs/sample_00020724.wav,9.213,26,25,7,10,0.269231,0.076336,code_switched_reference,فما و مافماش معناها فما منو ok mais كل شي موجود في صفاقس معناها حتي الهملة ماشاء الله بامتياز معناها تحب تهمل تلقي ال entourage الي,فما ما فماش معناها فما منو ok mais كلشي موجود في صفاقس معناها حتي الهملة مشي الله بمتياز معناها تحب تاهم تلقي ال entourage الي
sample_00005988,dataset/extracted_wavs/sample_00005988.wav,9.600,32,34,10,22,0.312500,0.131737,code_switched_reference,à ce moment là deux mois avant de lancer une télévision avec une langue qu'on connaissait pas on se baladait في ف في الاسواق متاع مراكش ثمة واحد قال لي كلمني باللبناني,à ce moment là deux mois avant de lancer une télévision avec une langue qu'on connaissait pas on s'balladait في في في ال la soirée اقتعاما راكش ثمة واحد قال لي كلمني بالله بناني
sample_00005908,dataset/extracted_wavs/sample_00005908.wav,2.787,6,5,1,3,0.166667,0.096774,code_switched_reference|short_clip,انحل ال télévision ولا ال radio,انحل ال télévision ولا radio
sample_00017714,dataset/extracted_wavs/sample_00017714.wav,3.351,10,11,2,4,0.200000,0.090909,code_switched_reference,فهمت ديما فما ديما فما ال compte rendu و ربي,فهمت ديما فما ديما فما ال compte en deux و ربي
sample_00017552,dataset/extracted_wavs/sample_00017552.wav,3.054,6,5,2,6,0.333333,0.214286,code_switched_reference,لازمني نمشي لل gym like it's,لازمني نمشي بت like it's
sample_00015159,dataset/extracted_wavs/sample_00015159.wav,0.708,1,2,2,7,2.000000,1.750000,code_switched_reference|short_clip,stil,c'est bien
sample_00009810,dataset/extracted_wavs/sample_00009810.wav,3.763,9,7,5,6,0.555556,0.176471,arabic_only_reference,نهار وليل ا ا يحط في موت هو لولاني,نهار وليذ ا يحط في موته ولولاني
sample_00016049,dataset/extracted_wavs/sample_00016049.wav,1.309,4,5,4,5,1.000000,0.263158,arabic_only_reference|short_clip,حطيت الحبل في رقبتي,حتي تلحبل في راق بتي
sample_00015969,dataset/extracted_wavs/sample_00015969.wav,12.000,26,29,13,40,0.500000,0.251572,code_switched_reference|long_clip,معناها les espèces en voix de disparition ولا en danger donc je dirais plus que cos tunisia se positionne en tant qu'une organisation environnementale plus sur,on est un les espèces en voie de disparition و alors en danger donc je dirai plus que zil west tunisia se positionne donc organisation environnementale plus sur un
sample_00015461,dataset/extracted_wavs/sample_00015461.wav,0.935,2,2,0,0,0.000000,0.000000,arabic_only_reference|short_clip,ولدها طاح,ولدها طاح
sample_00001341,dataset/extracted_wavs/sample_00001341.wav,1.027,4,3,3,7,0.750000,0.368421,code_switched_reference|short_clip,في ال jeune chambre,فاجئ un chambre
sample_00008681,dataset/extracted_wavs/sample_00008681.wav,3.049,6,7,5,16,0.833333,0.592593,arabic_only_reference,شناقصنا عنا كل شي الحمد لله,شنوا الكل شي عنا كل شي عمدو
sample_00008410,dataset/extracted_wavs/sample_00008410.wav,1.863,4,5,3,3,0.750000,0.093750,code_switched_reference|short_clip,ميتين compagnies de microcrédits,ميتين compagnie de micro crédit
sample_00004217,dataset/extracted_wavs/sample_00004217.wav,3.751,8,8,3,6,0.375000,0.176471,arabic_only_reference,انو العمر ا ما يعكسش ا حجم التجربة,انو العمر ا ما يعكش ا حاجة متجرنة
sample_00003839,dataset/extracted_wavs/sample_00003839.wav,1.597,5,5,0,0,0.000000,0.000000,code_switched_reference|short_clip,دخلت لل studio من هنا,دخلت لل studio من هنا
sample_00013358,dataset/extracted_wavs/sample_00013358.wav,3.205,5,5,1,1,0.200000,0.038462,arabic_only_reference,امبعدها فقت اللي يجي لغادي,امبعدها فقط اللي يجي لغادي
sample_00008489,dataset/extracted_wavs/sample_00008489.wav,2.888,5,6,5,19,1.000000,0.633333,arabic_only_reference|short_clip,صعيب بيانسير صعيب تسخايله ساهل,السعيب bien sûr صعيب تسغيروا الساهلة
sample_00001306,dataset/extracted_wavs/sample_00001306.wav,3.317,13,12,3,9,0.230769,0.134328,code_switched_reference,خاطر كان نعطيه الدينار ونشري ال chapati ما انروحش لتونس في ال train,خاطر كان نعطيه الدينار ونشري الشباطي ما نروحش لتونس في ال train
sample_00001334,dataset/extracted_wavs/sample_00001334.wav,4.335,14,14,2,4,0.142857,0.053333,code_switched_reference,john kennedy le président متع les états unis كان membre de la jeune chambre,jeune kennedy le président متاع les états unis كان membre de la jeune chambre
sample_00013371,dataset/extracted_wavs/sample_00013371.wav,4.604,10,10,1,8,0.100000,0.150943,code_switched_reference,وقت اللي انشوف روحي في امريكيا boursier من عند الدولة,وقت اللي انشوف روحي في امريكيا برسي من عند الدولة
sample_00009390,dataset/extracted_wavs/sample_00009390.wav,1.680,5,4,5,23,1.000000,0.793103,code_switched_reference|short_clip,ياخي اخترت انني انصحح contrat,ايه يخدم في مدشرة
sample_00014922,dataset/extracted_wavs/sample_00014922.wav,2.813,4,2,2,7,0.500000,0.411765,code_switched_reference|short_clip|high_cer_moderate_wer|major_omission,donc ا donc voilà,donc voilà
sample_00009240,dataset/extracted_wavs/sample_00009240.wav,3.861,9,8,9,36,1.000000,0.734694,code_switched_reference,هذاكا علاش مهم انو انوصلوا المعلومة comme il faut,اذي تعلمش امورة الكلنا ونخدموا لبعضنا في الناس
sample_00002857,dataset/extracted_wavs/sample_00002857.wav,5.644,15,15,7,13,0.466667,0.166667,code_switched_reference,برا امشي ارقد حط راسك عالمخدة هتاو تسربي لك ثمة مسربية اتطير طيران متاع dreams,برا امشي اورقد حط راسك عنا الخدة اتوا تسربيلك ثمة مالسربي اطير طيران متاع dreams
sample_00014845,dataset/extracted_wavs/sample_00014845.wav,4.455,12,12,0,0,0.000000,0.000000,code_switched_reference,اللي هو c'est c'est très important une fois tu l'as préparé correctement,اللي هو c'est c'est très important une fois tu l'as préparé correctement
sample_00013201,dataset/extracted_wavs/sample_00013201.wav,6.230,13,13,1,1,0.076923,0.018868,arabic_only_reference,قال له انا ما انراش فيه عيب وهي بنتي تعمل لي يظهر لها,قال له انا ما انراش فيه عيب وهي بنتي تعمل لي ظهر لها
sample_00020426,dataset/extracted_wavs/sample_00020426.wav,5.637,17,15,11,32,0.647059,0.355556,code_switched_reference,فال background متع ل équipe متاعك et les cofondateur و زادة حتي ل équipe الي قاعدة ديفلوبي,فال barrière متع l'équipe متاع les confondateurs و زادا حتي l'équipe الي قاعدة elle développe
sample_00013983,dataset/extracted_wavs/sample_00013983.wav,1.030,1,1,0,0,0.000000,0.000000,arabic_only_reference|short_clip,باهي,باهي
sample_00008821,dataset/extracted_wavs/sample_00008821.wav,6.167,10,9,2,6,0.200000,0.098361,arabic_only_reference,وهذا ينعكس علي العقلية متاع الانسان الفرد في المجتمع التقليدي,وهذا ينعكس علي العقلية متاع الانسان الفرد المجتمع التحليق
sample_00001264,dataset/extracted_wavs/sample_00001264.wav,3.716,10,11,2,2,0.200000,0.040000,arabic_only_reference,انحب انقابل المدير انا مدير قال لي يهديك شكونك انت,انحب انقابل المدير انا مدير قال لي يا هديك شكونك انت
sample_00020254,dataset/extracted_wavs/sample_00020254.wav,10.101,23,23,2,2,0.086957,0.017241,code_switched_reference|long_clip,بش تكون في relationship فهمت مش مثلا you're trying to forget about your ex بعبد اخر please do not do this you're hur,بش تكون في relationship فهمت مش مثلا you're trying to forget about your ex بعد اخر please do not do this you're hurt
sample_00014581,dataset/extracted_wavs/sample_00014581.wav,6.720,19,20,3,6,0.157895,0.051282,code_switched_reference,nous avons besoin de boucler nos fins de mois par des prés sur marché financier international ça n'interesse personne,nous avons besoin de boucler nos fin de mois par des prix sur le marché financier international ça n'interesse personne
